Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Brazil,BRA,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,..,11.4272896563399,10.6007368464627,12.0622999959493,9.82118496192893,10.8323169547485,10.5069270000761,16.7117486848487,22.01481779599,22.6260363949607,35.5214138835709,38.2801322922705,53.3409628267437,52.9726040412998,55.8044163073065,58.4736562001064,69.1372275548992,81.6283991758032,76.6213144378923,79.62140625,88.3460359236219,56.7081968563954,55.088433589019,45.2522112511625,66.8563860752125,60.5467177022055,75.8968220257173,76.6993547877903,75.2161115258135,69.391670450324,67.7608787494719,73.2661272876736,78.3707578746703,101.138662242324,117.003217833326,98.815872941287,116.365322206769,133.584189217009,132.096897999729,130.814378997571,144.516810420701,148.571428571429,164.91129586713,188.763342588864,229.819281765642,174.313394575135,184.578010590015,233.142410723298,214.677601028729,148.486384348785,202.796765295205,251.427319084322,230.132479012346,265.567782136957,285.060535671213,234.9650836421,240.181950852376,275.933902299057,293.99123294889,296.983497548122,365.71289144076,386.636032972917,363.001772579951,..,..
Brazil,BRA,F-gases emissions from Industrial Processes (Mt CO2e),EN.GHG.FGAS.IP.MT.CE.AR5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.1888,5.2826,5.7628,5.8806,5.7637,4.7292,3.7721,4.0577,2.8979,3.9073,2.8308,2.8528,3.4399,3.8694,4.688,4.743,6.1678,6.7158,7.5785,7.6128,9.0157,8.5299,9.2731,10.1033,10.6876,11.4699,12.3618,12.9869,13.5335,14.2106,14.8437,15.4709,16.114,16.7484,..
Brazil,BRA,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,71.5782844876965,69.4144600657487,84.6666705290608,79.8907458999233,81.6449617152071,75.4570801751473,75.8528578267736,81.7595393130958,81.5608981484583,78.1806463192035,79.8781628002124,81.1586959519802,80.5574049920271,73.9618841195108,77.0671243212285,73.8483817956208,79.0265874571823,78.5192116027003,78.419549419676,80.5880026369981,78.1192414712423,78.9563980149663,82.6118205760892,86.726502827067,87.2722577070565,79.9738126244614,82.0099830841383,77.3276178698856,77.2441314200222,69.6288713017166,78.5934147869352,79.4680356965133,78.5822115243601,77.7464213207551,77.5030439955817,84.6343635763917,84.90822573366,84.844924489108,84.2128323442722,84.4628102035582,83.360546079648,83.4510033871204,81.7080973759803,80.9221289108927,78.6741611075176,79.3942532263177,79.4765934046826,78.8179351842962,78.5701855375117,81.6070983067281,79.2396870041069,78.9431086998106,79.9419701006856,80.6077290785863,82.1131094196475,83.7416172330876,84.6307770180087,84.6562110351478,84.5111627547834,85.1276286863183,83.2791539197191,79.9155850003186,81.466315525229,81.966934017087,82.5921327157204
Brazil,BRA,Final consumption expenditure (annual % growth),NE.CON.TOTL.KD.ZG,..,8.8815983825818,5.15680029142874,1.44597519927947,1.72939603526385,-0.979319086873858,4.35656051554732,9.00092866387685,10.1939452491149,-1.19954322693133,26.6921455993117,12.3676204018808,10.8641068563733,12.0661385855949,9.71664186295232,0.979804174510491,12.57506913049,4.85826950142724,4.69106477584688,8.68522816758575,4.54554335450381,-5.69485166332484,4.18899502216235,-2.02473140367644,2.71777471722194,2.83650708923511,12.294713712046,1.72817691819793,-1.30032276147001,3.81560094760871,-0.940538078615745,0.500404057277379,0.0935251873353451,4.06698789619551,5.87292205287844,7.01400402089479,1.98479777469555,2.61739975201378,0.187569709040773,0.690459009100138,3.05268882684915,1.18660469137866,1.89774274165049,-0.0265424463633082,3.91230607736026,3.85594908875053,4.87453761575381,5.82359043187017,5.40215506002973,4.09403730238722,5.67344526665046,4.19108235987208,3.21035459646617,3.01651280233905,1.91346667578811,-2.80131111254785,-2.88115700397199,1.34016085254849,1.98984146680408,1.8699061591539,-4.35873817606247,3.25138452357643,3.71000000048211,3.35999999762618,4.17000000105128
Brazil,BRA,Final consumption expenditure (constant 2015 US$),NE.CON.TOTL.KD,158379481086.619,172446110517.149,181338812046.855,183960926295.721,187142339261.514,185309618613.503,193382744289.531,210788987151.279,232276701092.644,229490441656.947,290746364480.523,326704771171.743,362198326616.711,405901678660.989,445341691092.189,449705167572.346,506255903277.954,530851179426.082,555753752116.307,604022233537.527,631478326033.818,595516572080.145,620462731640.734,607900027865.095,624421381128.398,642133137870.805,721081568822.198,733543134055.962,724004705718.632,751629836130.764,744560471311.717,748286282119.045,748986118266.201,779447293040.272,825223625003.798,883104843242.938,900632688519.853,924205846275.726,925939376492.524,932332608336.322,960793821700.076,972194646262.845,990644399597.013,990381458338.599,1029128212322.23,1068810872247.34,1120910460256.31,1186187694569.62,1250267393133.27,1301453806587.73,1375291075975.22,1432930657657.31,1478932812889.59,1523545010528.4,1552697536595.49,1509201647958.58,1465719178974.36,1485362173619.27,1514918526082.17,1543246080907.55,1475980024828.44,1523969810926.79,1580509090919.52,1633614196336.9,1701735908341.32
Brazil,BRA,Final consumption expenditure (constant LCU),NE.CON.TOTL.KN,354595107360,386088820680,405998650110,411869289900,418992141070,414888871060,432963755800,471934514600,520043260630,513805116920,650950726825,731457841722,810924203256,908771441445,997073507763,1006842875615,1133454063259,1188520316327,1244274574240,1352342660044,1413813981957.75,1333299372889.91,1389151217250.79,1361024636310.56,1398014219771.37,1437668992223.7,1614426278944.46,1642326421258.5,1620970876985.24,1682820657127.95,1666993088052.85,1675334789100,1676901649100,1745101036200,1847589459800,1977179458800,2016422472700,2069200309500,2073081502500,2087395280500,2151116963000,2176642217800,2217949287500,2217360589500,2304110522600,2392955851300,2509601384400,2655750290500,2799218039200,2913819069900,3079133000000,3208182000000,3311176018300,3411058066800,3476327526200,3378944776900,3281592072800,3325570685100,3391744269600,3455166704600,3304565034400,3412009150500,3538594690000,3657491471500,3810008865900
Brazil,BRA,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,0.000828382,0.0011744422,0.0022943744,0.0038858278,0.0077825759,0.0117059998,0.0173190003,0.0246119998,0.0341580007,0.0430419995,0.0564419981,0.0762290033,0.1015259987,0.1376590021,0.2088200022,0.2818369977,0.4695510045,0.7118060291,1.0315009952,1.7469240129,3.5530920625,6.895273149,14.624009967,34.497069836,110.40290165,380.30270386,1044.5479736,3122.3389893,22690.950439,296337.21094,9076592,47908100,503679600,10960001800,270644256000,597511457700,725764613600,807799359500,844108183300,918710818100,999569698300,1098011140000,1216459740200,1390202034400,1540244343400,1723319357200,1914948717400,2144055079000,2443378056800,2719996703200,3079133000100,3454851999300,3849013999300,4297696998700,4745278000200,5020968999400,5305781000800,5575017000000,5919281000000,6290192000400,6337207998800,7202105999800,8211541207400,8969924103200,9700206504800
Brazil,BRA,Final consumption expenditure (current US$),NE.CON.TOTL.CD,12190115073.3641,11992000784.22,16282880590.4373,18604727521.4267,17115832349.3402,16951827614.4205,21453709339.9631,25416088594.8761,27673985821.9234,29061029039.4237,33810560993.4346,39662117473.8288,47073605517.5611,61826422206.6525,84615479016.3177,95414734766.2849,121044193603.271,138463998128.67,157057611873.94,178372038063.206,185449993606.238,203719488313.553,224137528863.971,164482455316.572,164368547550.243,168648651814.251,210339903725.626,218881109187.853,237820723208.783,287560846745.831,302553066666.667,272205113636.364,257900460829.493,286333876740.601,407177329377.569,651120131485.604,722081995423.341,749355616275.445,727355293632.062,506474504901.78,546385225450.866,467311962043.418,416544018740.136,451734631280.514,526557840347.692,707906028697.127,880303842778.58,1101176790316.47,1332436485551.33,1360387422402.81,1750276115646.25,2065275051604.2,1970751673033.57,1993283671824.31,2016733873109.18,1509201647958.58,1519709347400.25,1746893593980.55,1620023126449.68,1594685827427.81,1229289613183.17,1335107642127.46,1590160517470.09,1796003528606.15,1800022918220.39
Brazil,BRA,Financial intermediary services indirectly Measured (FISIM) (constant LCU),NV.FSM.TOTL.KN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,Financial intermediary services indirectly Measured (FISIM) (current LCU),NV.FSM.TOTL.CN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,Firms adopting energy management measures to reduce emissions (% of firms),IC.FRM.ENGM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,69.74788666,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,Firms expected to give gifts in meetings with tax officials (% of firms),IC.TAX.GIFT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.27085495,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,Firms experiencing electrical outages (% of firms),IC.ELC.OUTG.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,45.75587463,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,Firms exporting directly at least 10% of sales (% of firms),IC.FRM.EXS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.921578646,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,Firms filling taxes electronically (% of firms),IC.FRM.TAXE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,Firms formally registered when operations started (% of firms),IC.FRM.FREG.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,94.9043045,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,Firms monitoring own CO2 emissions (% of firms),IC.FRM.CO2.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,Firms offering formal training (% of firms),IC.FRM.TRNG.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,42.2416687,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,Firms that are fully credit constrained (% of firms),IC.FRM.CRDC.FL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,Firms that are partially credit constrained (% of firms),IC.FRM.CRDC.PT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,Firms that do not report all sales for tax purposes (% of firms),IC.FRM.INFM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,"Firms that introduced a new product/service and process, and spent on R&D",IC.FRM.NPRD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,Firms that use a third party to resolve commercial disputes (% of firms),IC.FRM.CDP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,Firms using banks to finance investment (% of firms),IC.FRM.BNKS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,43.65691757,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,Firms using banks to finance working capital (% of firms),IC.FRM.BKWC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,52.33803558,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,Firms visited or required meetings with tax officials (% of firms),IC.FRM.METG.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,39.02046204,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,Firms where largest owner is also the top manager (% of firms),IC.FRM.LOTM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,Firms with a bank loan/line of credit (% of firms),IC.FRM.BNKL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,59.2346077,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,Firms with at least 10% foreign ownership,IC.FRM.FO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.425832748,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,50.16954422,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.37159348,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,"Fish species, threatened",EN.FSH.THRD.NO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,93,..,..,..,..,..,..
Brazil,BRA,Fixed broadband subscriptions,IT.NET.BBND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1000,7000,100000,331000,731000,966252,3157470,3233800,4767010,7609450,10016900,11730000,14100900,17833100,19119600,21360600,23968400,25482500,26860800,28907900,31233000,32907000,36344700,41567100,44066400,47336100,..
Brazil,BRA,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.000584659,0.004034901,0.0574652,0.187747,0.409516,0.534956,1.72846,1.75095,2.55394,4.03572,5.26189,6.10683,7.27968,9.13182,9.71151,10.7622,11.9791,12.6354,13.2177,14.1218,15.1538,15.8622,17.4181,19.8363,20.9534,22.4192,..
Brazil,BRA,Fixed telephone subscriptions,IT.MLT.MAIN,650000,650000,650000,650000,650000,850000,850000,850000,850000,850000,1250000,1250000,1250000,1250000,1250000,2201242,2510000,3060000,3720000,4290073,4950000,5330000,5822397,6300000,6700000,7201516,7451000,7810000,8270000,8790000,9409000,10075924,10841000,11303000,12269000,13263000,15105886,17038823,19986556,24985000,30926300,37430800,38810700,39205000,39578900,39852600,38800200,39399600,41235200,41497000,42141400,43025800,44305300,45038100,44128200,43677100,42003900,40375700,38311900,33712900,30653800,28887400,27263000,25574000,..
Brazil,BRA,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,0.889283944,0.900536,0.900536,0.900536,0.900536,1.004446187,1.01951,1.01951,1.01951,1.01951,1.297085837,1.31422,1.31422,1.31422,1.31422,2.025052043,2.255439707,2.6856267,3.188633871,3.591603069,4.047808859,4.258274835,4.546435545,4.809991222,5.004153634,5.26491342,5.335735453,5.481999584,5.693475898,5.93905231,6.31,6.64,7.03,7.21,7.7,8.2,9.2,10.2,11.8,14.6,17.8,21.2,21.7,21.7,21.7,21.6,20.8,20.9,21.7,21.6,21.8,22,22.5,22.7,22.1,21.7,20.7,19.7,18.6,16.3,14.7,13.8,13,12.1,..
Brazil,BRA,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..,..,71.1492702853386,73.75692538064,69.2942091293152,67.3380646160567,68.9148590942565,68.0054225021258,68.7669676592221,64.6203396768154,63.250158532868,59.9259809391986,62.7107768345501,61.7435166047286,57.8889466041662,54.08409353435,59.5912497482459,61.5943011265199,51.9676790617163,46.544717380751,46.2633216405115,41.373800806008,39.6311656684802,40.3111434729673,38.7654904795721,36.7737093487038,34.4142519733537,32.2939207340769,..,27.2574869801362,27.6883307686545,24.9305704541775,25.4000855313584,25.2688059972978,28.9418032890941,28.5099615661989,29.8988013632821,30.9664994980283,29.6175199784671,28.7338632317001,23.2364728342679,27.4725847081467,27.7626401163879,28.5324118669803,27.8816714191857,25.6748714047216,24.919964870428,26.3199672946763,27.7025022922255,34.1353062695048,30.3357630570466,30.4908707615954,32.3415443302793,35.2969912547616,35.6522920747707,37.9778956806647,37.8781906668221,36.1004202021097,34.6388149937206,34.5257195124328,38.9094713157649,34.7771632382264,39.5273943444507,42.0864551625389,40.3549418618818
Brazil,BRA,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..,..,15.8595869443941,17.0645100727179,24.1083069403758,19.8182709605454,18.8171931179456,20.0035707116468,16.3895612554279,13.9177561673266,10.9129252819961,8.89696099442917,7.64620521032524,10.9172346801696,7.58817437415144,6.15959481457787,7.85585530225391,6.75922175822022,10.1174458313833,11.8559956107463,9.60256806699567,8.77954606046629,8.45621859559949,8.25716521214095,9.30653496839704,8.96606075350597,15.2504466647692,8.11086077187955,..,9.88072496492476,9.40591655255336,11.2273384847548,9.55885730896852,9.72917435659051,10.9308521220609,10.7123315227467,10.7608758919968,9.07604208045229,9.65622902657362,7.88996683261309,6.57400147363878,5.69552691718607,6.70717515812855,7.01297406489281,4.82199032163775,4.36109710869557,4.48300804691799,4.68351433879485,4.48145348145564,5.31270462966115,4.68298925337838,4.59566515712799,4.8444234992437,4.98271862328396,4.98000434939673,5.21313407540425,7.42536207040476,6.32149411569174,5.38447644097633,5.39026493215019,6.30010348205256,5.43366665102592,4.90797968652848,5.36398908769221,5.71222679731262
Brazil,BRA,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,..,14.03,14.48,14.48,14.47,17.08,15.74,17,17.26,17.93,18.32,19.32,20.44,19.86,21.48,22.25,23.3,24.64,24.42,25.84,28.65,30.11,30.17,30.74,32.39,35.05,33.88,37.67,38.38,40.27,38.46,40.32,42.55,42.98,46.25,48.91,48.83,50.75,51.64,55.27,56.86,59.51,63.61,68.05,70.89,71.33,75.18,79.93,85.18,84.14,89.08,92.3,91.55,97.65,98.98,101.68,99.34,106.98,107.51,109.12,111.97,112.13,113.77,..,..
Brazil,BRA,"Food, beverages and tobacco (% of value added in manufacturing)",NV.MNF.FBTO.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.19168860816294,3.14717710347559,3.07368819965424,3.20144928872854,3.03332963910276,3.37936934940469,3.3038234059741,3.26321793046298,3.24129481728927,3.14667153505562,3.39384155348642,3.19178632984204,2.9159050631057,2.673794618924,2.78164642132404,..,..,..
Brazil,BRA,Forcibly displaced people,SM.POP.FDIP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5198,9110,6106,9811,18678,29501,45125,95999,203745,363645,425507,458181,543926,682947,..
Brazil,BRA,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-1190000000,-1372000000,-1687000000,-1882000000,-2223000000,-1544000000,-2313000000,-2534000000,-1422000000,-1552000000,-1360000000,-202000000,-1031000000,-2629000000,-608000000,-324000000,-89000000,-1924000000,-801000000,-2035000000,-3475000000,-11667000000,-17877370310.6468,-26001596916.42,-26888017614.9902,-30497652699.75,-24714939372.251,-14108096193.114,-9894224670.99009,-8338896459.75335,-12549590734.979,9380283047.0622,-27518241273.2648,-24601090273.6125,-36032805800,-55626921872.6,-86360111204.54,-90485123670.43,-59567525424.58,-67107129352.1,-61604176364.71,-59601145882.35,-47544978339.99,-76159270430.66,-46354807251.49,-41737369809.01,-30201173400.34,-41251769571.23,-37293581308.63,-46751213310.26
Brazil,BRA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,..,..,..,..,..,..,..,..,..,..,0.925399503632341,0.918767247020645,0.787030229370392,1.41245107614379,1.10014598451496,1.00771220853274,1.0152188208109,1.03944503129257,1.00160453389634,1.09289763404408,0.804992588829738,0.976686740403903,1.07255754578395,0.848375851273491,0.846341838863818,0.683327514048415,0.134512965266612,0.412991260987785,0.910738734536583,0.273855965905703,0.256909930150916,0.32201174402017,0.62798622938011,0.350808564777038,0.584731354072149,0.631586020354494,1.47596541135756,2.15045305915354,3.34088809328503,4.73377022686194,5.03391680528314,4.14759377398385,3.25358061271527,1.81340052439306,2.71353166307823,1.73389354602718,1.75312570362601,3.19082601308524,2.99060946922903,1.88848224095724,3.73001288350945,3.91518011405433,3.75496285641218,3.04150901624338,3.57135266957477,3.59214931791344,4.13737803865892,3.33825981739039,4.07858821454947,3.692673213156,2.59263795310275,2.77979084938159,3.8221961533297,2.8497546823908,3.26096415957234
Brazil,BRA,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,..,..,..,..,..,..,..,..,..,..,0.0330752950067917,0.00204625222053596,0.0325148387938442,0.0395969599562626,0.0490006241053815,0.0866849211641064,0.119475912674208,0.0827926757057909,0.0619137398819274,0.0885522679919966,0.154595646311101,0.0802278393903206,0.13858475505662,0.0985993065184231,0.0223000986400755,0.0384104987077874,0.0557546493713784,0.0487534593809361,0.0568399709500364,0.12663719731979,0.17274530187094,0.296028928772849,0.0417438687166788,0.133318115561552,0.197384900446881,0.179896079886935,0.104065438898298,0.1263084459328,0.330436198624758,0.249758679221912,0.380970743096422,-0.265917235337519,0.486176339276873,0.040984444559659,1.46759886469783,0.326410992822573,2.60000709335058,1.22117774576325,1.5399495329522,-0.273058417801631,1.21163316114248,0.614149754513495,0.0845059693281943,0.632618089588775,0.839026342932516,0.17389612154883,0.8182622512777,1.03418260634502,0.105614993632315,1.21815769940391,-0.234891708950017,0.972038153023479,1.70880593961054,1.14773101167023,1.11583457524491
Brazil,BRA,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,..,..,..,..,..,..,..,..,..,..,14000000,1000000,19000000,33100000,53799999.9,112000000,183000000,146000000,124000000,196000000,367000000,207000000,376000000,187000000,42000000,81000000,143000000,138000000,175000000,523000000,665000000,1014000000,137000000,491000000,1037000000,1384000000,885000000,1115564000,2854013000,1497658000,2497066000,-1489093000,2478504000,228789000,9822484000,2910390869.14063,28798368645.1416,17061251190.3687,26115312437.8662,-4551874100,26763010595.47,16067117026.88,2083264650.91,15643503704.82,20606853865.14,3133977129.73,14693481918.84,21340512975.24,2024569614.32,22819604501.96,-3467253501.56,16239330119.85,33354592259,25148298781.32,24318633534.95
Brazil,BRA,Forest area (% of land area),AG.LND.FRST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,70.4580205643839,70.0056543680771,69.5532881717703,69.1009219754634,68.6485557791566,68.1961895828498,67.7438233865429,67.2914571902361,66.8390909939293,66.3867247976224,65.9343586013156,65.4616708980706,64.9889831948257,64.5162954915806,64.0436077883357,63.5709200850907,63.0982323818457,62.6255446786007,62.1528569753558,61.6801692721108,61.2074815688658,61.023328156743,60.8391747446202,60.6550213324974,60.4708679203746,60.2867145082518,60.0710325503043,59.8328814784151,59.7084279516735,59.5585261792696,59.4174780513368,59.2705274977447,59.1275118866159,..,..
